# ModernWpf v1 public resource-key contract (shipped).
# Format: project-relative XAML path|literal top-level x:Key
# Template parts, visual states, implicit/type keys, and unlisted keys are not contracted.
ThemeResources/HighContrast.xaml|NavigationViewItemForegroundSelected
ThemeResources/HighContrast.xaml|NavigationViewItemForegroundSelectedDisabled
ThemeResources/HighContrast.xaml|NavigationViewItemForegroundSelectedPointerOver
ThemeResources/HighContrast.xaml|NavigationViewItemForegroundSelectedPressed
ThemeResources/HighContrast.xaml|NavigationViewItemHeaderForeground
ThemeResources/HighContrast.xaml|NavigationViewItemIconBackground
ThemeResources/HighContrast.xaml|NavigationViewItemSeparatorForeground
ThemeResources/HighContrast.xaml|NavigationViewSelectionIndicatorForeground
ThemeResources/HighContrast.xaml|NavigationViewTopPaneBackground
ThemeResources/HighContrast.xaml|NavigationWindowBackground
ThemeResources/HighContrast.xaml|NavigationWindowForeground
ThemeResources/HighContrast.xaml|NumberBoxPopupBackground
ThemeResources/HighContrast.xaml|NumberBoxPopupBorderBrush
ThemeResources/HighContrast.xaml|NumberBoxPopupBorderThickness
ThemeResources/HighContrast.xaml|NumberBoxPopupIndicatorForeground
ThemeResources/HighContrast.xaml|NumberBoxPopupSpinButtonBackground
ThemeResources/HighContrast.xaml|NumberBoxPopupSpinButtonBorderThickness
ThemeResources/HighContrast.xaml|OverlayCornerRadius
ThemeResources/HighContrast.xaml|PageBackground
ThemeResources/HighContrast.xaml|PageForeground
ThemeResources/HighContrast.xaml|PersonPictureBadgeGridMargin
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeFillThemeBrush
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeForegroundThemeBrush
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeImageSourceStrokeOpacity
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeStrokeOpacity
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeStrokeThemeBrush
ThemeResources/HighContrast.xaml|PersonPictureEllipseBadgeStrokeThickness
ThemeResources/HighContrast.xaml|PersonPictureEllipseFillStrokeBrush
ThemeResources/HighContrast.xaml|PersonPictureEllipseFillThemeBrush
ThemeResources/HighContrast.xaml|PersonPictureEllipseStrokeThickness
ThemeResources/HighContrast.xaml|PersonPictureForegroundThemeBrush
ThemeResources/HighContrast.xaml|ProgressBarBackground
ThemeResources/HighContrast.xaml|ProgressBarBorderBrush
ThemeResources/HighContrast.xaml|ProgressBarBorderThemeThickness
ThemeResources/HighContrast.xaml|ProgressBarErrorForegroundColor
ThemeResources/HighContrast.xaml|ProgressBarForeground
ThemeResources/HighContrast.xaml|ProgressBarIndeterminateBackground
ThemeResources/HighContrast.xaml|ProgressBarIndeterminateBorderBrush
ThemeResources/HighContrast.xaml|ProgressBarIndicatorPauseOpacity
ThemeResources/HighContrast.xaml|ProgressBarPausedForegroundColor
ThemeResources/HighContrast.xaml|ProgressBarThemeMinHeight
ThemeResources/HighContrast.xaml|ProgressRingBackgroundThemeBrush
ThemeResources/HighContrast.xaml|ProgressRingForegroundThemeBrush
ThemeResources/HighContrast.xaml|ProgressRingStrokeThickness
ThemeResources/HighContrast.xaml|RadioButtonBackground
ThemeResources/HighContrast.xaml|RadioButtonBackgroundDisabled
ThemeResources/HighContrast.xaml|RadioButtonBackgroundPointerOver
ThemeResources/HighContrast.xaml|RadioButtonBackgroundPressed
ThemeResources/HighContrast.xaml|RadioButtonBorderBrush
ThemeResources/HighContrast.xaml|RadioButtonBorderBrushDisabled
ThemeResources/HighContrast.xaml|RadioButtonBorderBrushPointerOver
ThemeResources/HighContrast.xaml|RadioButtonBorderBrushPressed
ThemeResources/HighContrast.xaml|RadioButtonBorderThemeThickness
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphFill
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphFillDisabled
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphFillPointerOver
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphFillPressed
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStroke
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokeChecked
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokeCheckedDisabled
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokeCheckedPointerOver
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokeCheckedPressed
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokeDisabled
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokePointerOver
ThemeResources/HighContrast.xaml|RadioButtonCheckGlyphStrokePressed
ThemeResources/HighContrast.xaml|RadioButtonCheckOuterEllipseCheckedFillPointerOver
ThemeResources/HighContrast.xaml|RadioButtonCheckOuterEllipseCheckedFillPressed
ThemeResources/HighContrast.xaml|RadioButtonCheckOuterEllipseCheckedStrokePressed
ThemeResources/HighContrast.xaml|RadioButtonForeground
ThemeResources/HighContrast.xaml|RadioButtonForegroundDisabled
ThemeResources/HighContrast.xaml|RadioButtonForegroundPointerOver
ThemeResources/HighContrast.xaml|RadioButtonForegroundPressed
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedFill
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedFillDisabled
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedFillPointerOver
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedFillPressed
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedStroke
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedStrokeDisabled
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedStrokePointerOver
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseCheckedStrokePressed
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseFill
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseFillDisabled
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseFillPointerOver
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseFillPressed
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseStroke
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseStrokeDisabled
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseStrokePointerOver
ThemeResources/HighContrast.xaml|RadioButtonOuterEllipseStrokePressed
ThemeResources/HighContrast.xaml|RadioButtonsHeaderForeground
ThemeResources/HighContrast.xaml|RadioButtonsHeaderForegroundDisabled
ThemeResources/HighContrast.xaml|RatingControlCaptionForeground
ThemeResources/HighContrast.xaml|RatingControlCaptionTopMargin
ThemeResources/HighContrast.xaml|RatingControlDefaultFontInfo
ThemeResources/HighContrast.xaml|RatingControlDisabledSelectedForeground
ThemeResources/HighContrast.xaml|RatingControlFontSizeForRendering
ThemeResources/HighContrast.xaml|RatingControlItemSpacing
ThemeResources/HighContrast.xaml|RatingControlPlaceholderForeground
ThemeResources/HighContrast.xaml|RatingControlPointerOverPlaceholderForeground
ThemeResources/HighContrast.xaml|RatingControlPointerOverSelectedForeground
ThemeResources/HighContrast.xaml|RatingControlPointerOverUnselectedForeground
ThemeResources/HighContrast.xaml|RatingControlSelectedForeground
ThemeResources/HighContrast.xaml|RatingControlUnselectedForeground
ThemeResources/HighContrast.xaml|RepeatButtonBackground
ThemeResources/HighContrast.xaml|RepeatButtonBackgroundDisabled
ThemeResources/HighContrast.xaml|RepeatButtonBackgroundPointerOver
ThemeResources/HighContrast.xaml|RepeatButtonBackgroundPressed
ThemeResources/HighContrast.xaml|RepeatButtonBorderBrush
ThemeResources/HighContrast.xaml|RepeatButtonBorderBrushDisabled
ThemeResources/HighContrast.xaml|RepeatButtonBorderBrushPointerOver
ThemeResources/HighContrast.xaml|RepeatButtonBorderBrushPressed
ThemeResources/HighContrast.xaml|RepeatButtonBorderThemeThickness
ThemeResources/HighContrast.xaml|RepeatButtonForeground
ThemeResources/HighContrast.xaml|RepeatButtonForegroundDisabled
ThemeResources/HighContrast.xaml|RepeatButtonForegroundPointerOver
ThemeResources/HighContrast.xaml|RepeatButtonForegroundPressed
ThemeResources/HighContrast.xaml|ResizeGripForeground
ThemeResources/HighContrast.xaml|ScrollBarBackground
ThemeResources/HighContrast.xaml|ScrollBarBackgroundDisabled
ThemeResources/HighContrast.xaml|ScrollBarBackgroundPointerOver
ThemeResources/HighContrast.xaml|ScrollBarBorderBrush
ThemeResources/HighContrast.xaml|ScrollBarBorderBrushDisabled
ThemeResources/HighContrast.xaml|ScrollBarBorderBrushPointerOver
ThemeResources/HighContrast.xaml|ScrollBarButtonArrowForeground
ThemeResources/HighContrast.xaml|ScrollBarButtonArrowForegroundDisabled
ThemeResources/HighContrast.xaml|ScrollBarButtonArrowForegroundPointerOver
ThemeResources/HighContrast.xaml|ScrollBarButtonArrowForegroundPressed
ThemeResources/HighContrast.xaml|ScrollBarButtonBackground
ThemeResources/HighContrast.xaml|ScrollBarButtonBackgroundDisabled
ThemeResources/HighContrast.xaml|ScrollBarButtonBackgroundPointerOver
ThemeResources/HighContrast.xaml|ScrollBarButtonBackgroundPressed
ThemeResources/HighContrast.xaml|ScrollBarButtonBorderBrush
ThemeResources/HighContrast.xaml|ScrollBarButtonBorderBrushDisabled
ThemeResources/HighContrast.xaml|ScrollBarButtonBorderBrushPointerOver
ThemeResources/HighContrast.xaml|ScrollBarButtonBorderBrushPressed
ThemeResources/HighContrast.xaml|ScrollBarForeground
ThemeResources/HighContrast.xaml|ScrollBarPanningThumbBackground
ThemeResources/HighContrast.xaml|ScrollBarPanningThumbBackgroundColor
ThemeResources/HighContrast.xaml|ScrollBarPanningThumbBackgroundDisabled
ThemeResources/HighContrast.xaml|ScrollBarThumbBackground
ThemeResources/HighContrast.xaml|ScrollBarThumbBackgroundColor
ThemeResources/HighContrast.xaml|ScrollBarThumbBorderBrush
ThemeResources/HighContrast.xaml|ScrollBarThumbFill
ThemeResources/HighContrast.xaml|ScrollBarThumbFillDisabled
ThemeResources/HighContrast.xaml|ScrollBarThumbFillPointerOver
ThemeResources/HighContrast.xaml|ScrollBarThumbFillPressed
ThemeResources/HighContrast.xaml|ScrollBarTrackBorderThemeThickness
ThemeResources/HighContrast.xaml|ScrollBarTrackFill
ThemeResources/HighContrast.xaml|ScrollBarTrackFillDisabled
ThemeResources/HighContrast.xaml|ScrollBarTrackFillPointerOver
ThemeResources/HighContrast.xaml|ScrollBarTrackStroke
ThemeResources/HighContrast.xaml|ScrollBarTrackStrokeDisabled
ThemeResources/HighContrast.xaml|ScrollBarTrackStrokePointerOver
ThemeResources/HighContrast.xaml|ScrollBarsSeparatorBackground
ThemeResources/HighContrast.xaml|ScrollViewerScrollBarSeparatorBackground
ThemeResources/HighContrast.xaml|SeparatorBorderBrush
ThemeResources/HighContrast.xaml|SliderBorderThemeThickness
ThemeResources/HighContrast.xaml|SliderContainerBackground
ThemeResources/HighContrast.xaml|SliderContainerBackgroundDisabled
ThemeResources/HighContrast.xaml|SliderContainerBackgroundPointerOver
ThemeResources/HighContrast.xaml|SliderContainerBackgroundPressed
ThemeResources/HighContrast.xaml|SliderHeaderForeground
ThemeResources/HighContrast.xaml|SliderHeaderForegroundDisabled
ThemeResources/HighContrast.xaml|SliderHeaderThemeFontWeight
ThemeResources/HighContrast.xaml|SliderHeaderThemeMargin
ThemeResources/HighContrast.xaml|SliderInlineTickBarFill
ThemeResources/HighContrast.xaml|SliderOuterThumbBackground
ThemeResources/HighContrast.xaml|SliderOutsideTickBarThemeHeight
ThemeResources/HighContrast.xaml|SliderThumbBackground
ThemeResources/HighContrast.xaml|SliderThumbBackgroundDisabled
ThemeResources/HighContrast.xaml|SliderThumbBackgroundPointerOver
ThemeResources/HighContrast.xaml|SliderThumbBackgroundPressed
ThemeResources/HighContrast.xaml|SliderThumbBorderBrush
ThemeResources/HighContrast.xaml|SliderTickBarFill
ThemeResources/HighContrast.xaml|SliderTickBarFillDisabled
ThemeResources/HighContrast.xaml|SliderTrackFill
ThemeResources/HighContrast.xaml|SliderTrackFillDisabled
ThemeResources/HighContrast.xaml|SliderTrackFillPointerOver
ThemeResources/HighContrast.xaml|SliderTrackFillPressed
ThemeResources/HighContrast.xaml|SliderTrackThemeHeight
ThemeResources/HighContrast.xaml|SliderTrackValueFill
ThemeResources/HighContrast.xaml|SliderTrackValueFillDisabled
ThemeResources/HighContrast.xaml|SliderTrackValueFillPointerOver
ThemeResources/HighContrast.xaml|SliderTrackValueFillPressed
ThemeResources/HighContrast.xaml|SmokeFillColorDefault
ThemeResources/HighContrast.xaml|SmokeFillColorDefaultBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorBase
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorBaseAlt
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorBaseAltBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorBaseBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorQuarternary
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorQuarternaryBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorSecondary
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorSecondaryBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorTertiary
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorTertiaryBrush
ThemeResources/HighContrast.xaml|SolidBackgroundFillColorTransparent
ThemeResources/HighContrast.xaml|SplitButtonBackground
ThemeResources/HighContrast.xaml|SplitButtonBackgroundChecked
ThemeResources/HighContrast.xaml|SplitButtonBackgroundCheckedDisabled
ThemeResources/HighContrast.xaml|SplitButtonBackgroundCheckedPointerOver
ThemeResources/HighContrast.xaml|SplitButtonBackgroundCheckedPressed
ThemeResources/HighContrast.xaml|SplitButtonBackgroundDisabled
ThemeResources/HighContrast.xaml|SplitButtonBackgroundPointerOver
ThemeResources/HighContrast.xaml|SplitButtonBackgroundPressed
ThemeResources/HighContrast.xaml|SplitButtonBorderBrush
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushChecked
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushCheckedDisabled
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushCheckedDivider
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushCheckedPointerOver
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushCheckedPressed
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushDisabled
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushDivider
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushPointerOver
ThemeResources/HighContrast.xaml|SplitButtonBorderBrushPressed
ThemeResources/HighContrast.xaml|SplitButtonBorderThemeThickness
ThemeResources/HighContrast.xaml|SplitButtonForeground
ThemeResources/HighContrast.xaml|SplitButtonForegroundChecked
ThemeResources/HighContrast.xaml|SplitButtonForegroundCheckedDisabled
ThemeResources/HighContrast.xaml|SplitButtonForegroundCheckedPointerOver
ThemeResources/HighContrast.xaml|SplitButtonForegroundCheckedPressed
ThemeResources/HighContrast.xaml|SplitButtonForegroundDisabled
ThemeResources/HighContrast.xaml|SplitButtonForegroundPointerOver
ThemeResources/HighContrast.xaml|SplitButtonForegroundPressed
ThemeResources/HighContrast.xaml|SplitButtonForegroundSecondary
ThemeResources/HighContrast.xaml|SplitButtonForegroundSecondaryPressed
ThemeResources/HighContrast.xaml|SplitButtonInAppBarUnfocusedPointerOver
ThemeResources/HighContrast.xaml|SplitViewCompactPaneThemeLength
ThemeResources/HighContrast.xaml|SplitViewLeftBorderThemeThickness
ThemeResources/HighContrast.xaml|SplitViewLightDismissOverlayBackground
ThemeResources/HighContrast.xaml|SplitViewOpenPaneThemeLength
ThemeResources/HighContrast.xaml|SplitViewRightBorderThemeThickness
ThemeResources/HighContrast.xaml|StatusBarItemBackground
ThemeResources/HighContrast.xaml|StatusBarItemBackgroundDisabled
ThemeResources/HighContrast.xaml|StatusBarItemForegroundDisabled
ThemeResources/HighContrast.xaml|SubtleButtonBackground
ThemeResources/HighContrast.xaml|SubtleButtonBackgroundDisabled
ThemeResources/HighContrast.xaml|SubtleButtonBackgroundPointerOver
ThemeResources/HighContrast.xaml|SubtleButtonBackgroundPressed
ThemeResources/HighContrast.xaml|SubtleButtonBorderBrush
ThemeResources/HighContrast.xaml|SubtleButtonBorderBrushDisabled
ThemeResources/HighContrast.xaml|SubtleButtonBorderBrushPointerOver
ThemeResources/HighContrast.xaml|SubtleButtonBorderBrushPressed
ThemeResources/HighContrast.xaml|SubtleButtonForeground
ThemeResources/HighContrast.xaml|SubtleButtonForegroundDisabled
ThemeResources/HighContrast.xaml|SubtleButtonForegroundPointerOver
ThemeResources/HighContrast.xaml|SubtleButtonForegroundPressed
ThemeResources/HighContrast.xaml|SubtleFillColorDisabled
ThemeResources/HighContrast.xaml|SubtleFillColorDisabledBrush
ThemeResources/HighContrast.xaml|SubtleFillColorSecondary
ThemeResources/HighContrast.xaml|SubtleFillColorSecondaryBrush
ThemeResources/HighContrast.xaml|SubtleFillColorTertiary
ThemeResources/HighContrast.xaml|SubtleFillColorTertiaryBrush
ThemeResources/HighContrast.xaml|SubtleFillColorTransparent
ThemeResources/HighContrast.xaml|SubtleFillColorTransparentBrush
ThemeResources/HighContrast.xaml|SurfaceStrokeColorDefault
ThemeResources/HighContrast.xaml|SurfaceStrokeColorDefaultBrush
ThemeResources/HighContrast.xaml|SurfaceStrokeColorFlyout
ThemeResources/HighContrast.xaml|SurfaceStrokeColorFlyoutBrush
ThemeResources/HighContrast.xaml|SurfaceStrokeColorInverse
ThemeResources/HighContrast.xaml|SurfaceStrokeColorInverseBrush
ThemeResources/HighContrast.xaml|SystemAccentColorDark1Brush
ThemeResources/HighContrast.xaml|SystemAccentColorDark2Brush
ThemeResources/HighContrast.xaml|SystemAccentColorDark3Brush
ThemeResources/HighContrast.xaml|SystemAccentColorLight1Brush
ThemeResources/HighContrast.xaml|SystemAccentColorLight2Brush
ThemeResources/HighContrast.xaml|SystemAccentColorLight3Brush
ThemeResources/HighContrast.xaml|SystemAltHighColor
ThemeResources/HighContrast.xaml|SystemAltLowColor
ThemeResources/HighContrast.xaml|SystemAltMediumColor
ThemeResources/HighContrast.xaml|SystemAltMediumHighColor
ThemeResources/HighContrast.xaml|SystemAltMediumLowColor
ThemeResources/HighContrast.xaml|SystemBaseHighColor
ThemeResources/HighContrast.xaml|SystemBaseLowColor
ThemeResources/HighContrast.xaml|SystemBaseMediumColor
ThemeResources/HighContrast.xaml|SystemBaseMediumHighColor
ThemeResources/HighContrast.xaml|SystemBaseMediumLowColor
ThemeResources/HighContrast.xaml|SystemChromeAltLowColor
ThemeResources/HighContrast.xaml|SystemChromeBlackHighColor
ThemeResources/HighContrast.xaml|SystemChromeBlackLowColor
ThemeResources/HighContrast.xaml|SystemChromeBlackMediumColor
ThemeResources/HighContrast.xaml|SystemChromeBlackMediumLowColor
ThemeResources/HighContrast.xaml|SystemChromeDisabledHighColor
ThemeResources/HighContrast.xaml|SystemChromeDisabledLowColor
ThemeResources/HighContrast.xaml|SystemChromeGrayColor
ThemeResources/HighContrast.xaml|SystemChromeHighColor
ThemeResources/HighContrast.xaml|SystemChromeLowColor
ThemeResources/HighContrast.xaml|SystemChromeMediumColor
ThemeResources/HighContrast.xaml|SystemChromeMediumHighColor
ThemeResources/HighContrast.xaml|SystemChromeMediumLowColor
